Cell_Name,Site ID,Node_Id,Cell_Id,Technology,Technology_Description,Band,Global_Cellid
Addalachenai_Junc-AM0241-B_B,AM0241,26938,41,4G,LTE FDD,FDD900,6896169
Maho_East-KU0549-B_B,KU0549,25491,41,4G,LTE FDD,FDD900,6525737
Kotikawatta-CM0053-B_B,CM0053,20310,41,4G,LTE FDD,FDD900,5199401
Walathapitiya-AM0114-B_B,AM0114,24342,41,4G,LTE FDD,FDD900,6231593
Trinco_Navy_Central-TR0095-B_B,TR0095,20846,41,4G,LTE FDD,FDD900,5336617
Thunukkai-MU0024-B_B,MU0024,21709,41,4G,LTE FDD,FDD900,5557545
Walukarama_West-CM1820-B_B,CM1820,24329,41,4G,LTE FDD,FDD900,6228265
Elhena_Mw-CM0969-B_B,CM0969,21555,41,4G,LTE FDD,FDD900,5518121
Liyanagama-KU0546-B_B,KU0546,25459,41,4G,LTE FDD,FDD900,6517545
Velikkulam-VA0099-B_B,VA0099,25118,41,4G,LTE FDD,FDD900,6430249
Danduwawa-KU0167-B_B,KU0167,21687,41,4G,LTE FDD,FDD900,5551913
Galkulama-AN0023-B_B,AN0023,22928,41,4G,LTE FDD,FDD900,5869609
Henepola-GM0185-B_B,GM0185,22581,41,4G,LTE FDD,FDD900,5780777
Polgahawela_South-KU0235-B_A,KU0235,21692,41,4G,LTE FDD,FDD900,5553193
Puloli_North-JA0076-B_B,JA0076,21649,41,4G,LTE FDD,FDD900,5542185
Weheragama-PO0141-B_B,PO0141,24932,41,4G,LTE FDD,FDD900,6382633
Millenium_City_South-CM0980-B_B,CM0980,24304,41,4G,LTE FDD,FDD900,6221865
Parana_Veyangoda-GM0515-B_B,GM0515,24663,41,4G,LTE FDD,FDD900,6313769
Liyanage_Rd-CM1230-B_B,CM1230,22995,41,4G,LTE FDD,FDD900,5886761
Embawa-KU0257-B_B,KU0257,24234,41,4G,LTE FDD,FDD900,6203945
Kattiyawa-AN0097-B_C,AN0097,21957,41,4G,LTE FDD,FDD900,5621033
Kildas_Ln_School-CM0963-B_C,CM0963,20121,41,4G,LTE FDD,FDD900,5151017
Kadahapola-KU0061-B_B,KU0061,23114,41,4G,LTE FDD,FDD900,5917225
Kandagamuwa-GM0337-B_B,GM0337,24272,41,4G,LTE FDD,FDD900,6213673
Keppetigala-KU0238-B_B,KU0238,23597,41,4G,LTE FDD,FDD900,6040873
Manampitiya-PO0021-B_B,PO0021,23074,41,4G,LTE FDD,FDD900,5906985
Depanama_South-CM0850-B_B,CM0850,24232,41,4G,LTE FDD,FDD900,6203433
Dalugama-GM0780-B_B,GM0780,24424,41,4G,LTE FDD,FDD900,6252585
Bullers_Rd-CM0231-B_B,CM0231,20087,41,4G,LTE FDD,FDD900,5142313
Jayasumanarama_RD_South-CM0999-B_B,CM0999,25902,41,4G,LTE FDD,FDD900,6630953
Chawalakade-AM0047-B_B,AM0047,23045,41,4G,LTE FDD,FDD900,5899561
Sri_Vajirashrama_Rd-CM1046-B_B,CM1046,20127,41,4G,LTE FDD,FDD900,5152553
Pethiyagoda_Reloc-GM0091-B_B,GM0091,24707,41,4G,LTE FDD,FDD900,6325033
Kallar-BA0014-B_B,BA0014,20431,41,4G,LTE FDD,FDD900,5230377
Ambagahawewa-AN0244-B_B,AN0244,27957,41,4G,LTE FDD,FDD900,7157033
Kalalgoda_Reloc-CM1119-B_B,CM1119,20628,41,4G,LTE FDD,FDD900,5280809
Medawakkulama-PU0058-B_B,PU0058,22940,41,4G,LTE FDD,FDD900,5872681
Dambadeniya_South-KU0458-B_B,KU0458,24710,41,4G,LTE FDD,FDD900,6325801
Kinrose_Av_Reloc-CM1384-B_B,CM1384,25627,41,4G,LTE FDD,FDD900,6560553
Katupotha_East-KU0341-B_B,KU0341,23594,41,4G,LTE FDD,FDD900,6040105
Maharagama_West-CM0853-B_B,CM0853,24043,41,4G,LTE FDD,FDD900,6155049
Kiralabokka-KU0056-B_B,KU0056,23010,41,4G,LTE FDD,FDD900,5890601
Pandattarippu_Town-JA0114-B_B,JA0114,22968,41,4G,LTE FDD,FDD900,5879849
Kalawewa-AN0277-B_B,AN0277,26009,41,4G,LTE FDD,FDD900,6658345
Iranai_Iluppaikkulam-MA0024-B_B,MA0024,22726,41,4G,LTE FDD,FDD900,5817897
Walahapitiya-PU0088-B_B,PU0088,23091,41,4G,LTE FDD,FDD900,5911337
Lenawa-MT0087-B_B,MT0087,24706,41,4G,LTE FDD,FDD900,6324777
Chunnakam_South-JA0200-B_B,JA0200,25119,41,4G,LTE FDD,FDD900,6430505
Holike-AM0098-B_B,AM0098,23577,41,4G,LTE FDD,FDD900,6035753
Arsapurakulam-KI0031-B_B,KI0031,23480,41,4G,LTE FDD,FDD900,6010921
Poonthoddam_Reloc-VA0119-B_B,VA0119,26294,41,4G,LTE FDD,FDD900,6731305
Ehetuwewa_South-KU0357-B_B,KU0357,23451,41,4G,LTE FDD,FDD900,6003497
Vauxhall-CM1394-B_B,CM1394,20477,41,4G,LTE FDD,FDD900,5242153
Omaragolla_North-KU0224-B_B,KU0224,24894,41,4G,LTE FDD,FDD900,6372905
Chankanai_West-JA0168-B_B,JA0168,23007,41,4G,LTE FDD,FDD900,5889833
Vaikkiya_Waththa-CM1627-B_B,CM1627,26172,41,4G,LTE FDD,FDD900,6700073
Gonagama_North-KU0402-B_B,KU0402,26247,41,4G,LTE FDD,FDD900,6719273
Peliyagoda_Jn-GM0655-B_B,GM0655,20738,41,4G,LTE FDD,FDD900,5308969
Nagarkovil-JA0086-B_B,JA0086,22676,41,4G,LTE FDD,FDD900,5805097
Maharagama_East-CM0270-B_B,CM0270,20502,41,4G,LTE FDD,FDD900,5248553
3rd_Cross_St-CM0669-B_B,CM0669,21528,41,4G,LTE FDD,FDD900,5511209
Thummodara-PU0087-B_B,PU0087,21745,41,4G,LTE FDD,FDD900,5566761
Mawaramandiya_West-GM0841-B_B,GM0841,24394,41,4G,LTE FDD,FDD900,6244905
Thiriyai-TR0038-B_B,TR0038,23659,41,4G,LTE FDD,FDD900,6056745
Karainagar_SLT-JA0085-B_B,JA0085,23161,41,4G,LTE FDD,FDD900,5929257
Piliyandala_West-CM1103-B_B,CM1103,21570,41,4G,LTE FDD,FDD900,5521961
Galmaduwa-AN0092-B_B,AN0092,24464,41,4G,LTE FDD,FDD900,6262825
Bulugahawadiya-GM0283-B_B,GM0283,20717,41,4G,LTE FDD,FDD900,5303593
Pallama-PU0039-B_B,PU0039,23637,41,4G,LTE FDD,FDD900,6051113
Chunnakam-JA0035-B_B,JA0035,21646,41,4G,LTE FDD,FDD900,5541417
Yakwila-KU0054-B_B,KU0054,21672,41,4G,LTE FDD,FDD900,5548073
Vijayabapura-PO0051-B_B,PO0051,23465,41,4G,LTE FDD,FDD900,6007081
Kotte-CM0400-B_B,CM0400,21201,41,4G,LTE FDD,FDD900,5427497
Hokandara_Jn-CM1114-B_B,CM1114,22665,41,4G,LTE FDD,FDD900,5802281
Katubedda_North-CM0792-B_B,CM0792,20591,41,4G,LTE FDD,FDD900,5271337
Kapuwarala-KU0538-B_B,KU0538,26069,41,4G,LTE FDD,FDD900,6673705
Karainagar_East-JA0117-B_B,JA0117,22215,41,4G,LTE FDD,FDD900,5687081
Kanthale_North-TR0025-B_B,TR0025,22972,41,4G,LTE FDD,FDD900,5880873
Bingiriya_South-PU0028-B_B,PU0028,21731,41,4G,LTE FDD,FDD900,5563177
Maligawatta-CM0060-B_A,CM0060,20453,41,4G,LTE FDD,FDD900,5236009
Meegahakotuwa_Junction-KU0388-B_B,KU0388,24415,41,4G,LTE FDD,FDD900,6250281
2nd_Cross_St-CM0862-B_B,CM0862,21542,41,4G,LTE FDD,FDD900,5514793
Vellankulam_Reloc-VA0130-B_B,VA0130,23411,41,4G,LTE FDD,FDD900,5993257
Nuwaragala_South-PO0056-B_B,PO0056,24550,41,4G,LTE FDD,FDD900,6284841
Thambiluvil_South-AM0222-B_B,AM0222,25512,41,4G,LTE FDD,FDD900,6531113
Chawakachcheri_South-JA0093-B_B,JA0093,22202,41,4G,LTE FDD,FDD900,5683753
Bandaraduwa-AM0120-B_B,AM0120,24704,41,4G,LTE FDD,FDD900,6324265
Sathamussan_Eravur-BA0100-B_B,BA0100,24764,41,4G,LTE FDD,FDD900,6339625
Trinco_Town_South-TR0013-B_B,TR0013,22567,41,4G,LTE FDD,FDD900,5777193
Kithulwatta_Rd-CM0305-B_B,CM0305,24368,41,4G,LTE FDD,FDD900,6238249
Torana_Relocation-CM0919-B_B,CM0919,24042,41,4G,LTE FDD,FDD900,6154793
Wilattawa-PU0045-B_B,PU0045,21737,41,4G,LTE FDD,FDD900,5564713
Kaduwela-CM0035-B_B,CM0035,20308,41,4G,LTE FDD,FDD900,5198889
Narahenpita_East_Reloc-CM2029-B_B,CM2029,24426,41,4G,LTE FDD,FDD900,6253097
Midellawala-GM0434-B_B,GM0434,25772,41,4G,LTE FDD,FDD900,6597673
Malabe_CINEC_Campus-CM1400-B_B,CM1400,24654,41,4G,LTE FDD,FDD900,6311465
Attanakadawala-PO0027-B_B,PO0027,23542,41,4G,LTE FDD,FDD900,6026793
Perakumba_Place-CM0372-B_B,CM0372,20530,41,4G,LTE FDD,FDD900,5255721
Arachchikattuwa_East-PU0192-B_B,PU0192,25075,41,4G,LTE FDD,FDD900,6419241
Karavitagara-PU0063-B_B,PU0063,23223,41,4G,LTE FDD,FDD900,5945129
Kotte_Rajamaha_Vihara-CM1443-B_B,CM1443,25396,41,4G,LTE FDD,FDD900,6501417
Chundukkuli-JA0022-B_B,JA0022,20357,41,4G,LTE FDD,FDD900,5211433
Nailiya-KU0463-B_B,KU0463,24703,41,4G,LTE FDD,FDD900,6324009
AASL-GM0001-B_B,GM0001,20297,41,4G,LTE FDD,FDD900,5196073
Kahatagollewa-AN0177-B_B,AN0177,21985,41,4G,LTE FDD,FDD900,5628201
Kottawa_Town-CM0149-B_B,CM0149,20476,41,4G,LTE FDD,FDD900,5241897
Elavankulam-PU0113-B_B,PU0113,23567,41,4G,LTE FDD,FDD900,6033193
Madana-AM0075-B_B,AM0075,24029,41,4G,LTE FDD,FDD900,6151465
Thalwita-KU0373-B_B,KU0373,26019,41,4G,LTE FDD,FDD900,6660905
Moratuwa_University-CM0218-B_B,CM0218,20487,41,4G,LTE FDD,FDD900,5244713
Tyre_Junc-GM0839-B_B,GM0839,24425,41,4G,LTE FDD,FDD900,6252841
Achchuweli-JA0017-B_B,JA0017,20747,41,4G,LTE FDD,FDD900,5311273
Shirajah_Nagar-TR0123-B_B,TR0123,24509,41,4G,LTE FDD,FDD900,6274345
Manakkulama-PU0091-B_B,PU0091,22600,41,4G,LTE FDD,FDD900,5785641
Pellandeniya-KU0579-B_B,KU0579,25780,41,4G,LTE FDD,FDD900,6599721
Kahatagasdigiliya_Reloc-AN0333-B_B,AN0333,25398,41,4G,LTE FDD,FDD900,6501929
Sri_Jayawardanapura_University-CM1101-B_B,CM1101,24453,41,4G,LTE FDD,FDD900,6260009
Kattambuwawa-KU0258-B_B,KU0258,23593,41,4G,LTE FDD,FDD900,6039849
Varani_North-JA0030-B_B,JA0030,21191,41,4G,LTE FDD,FDD900,5424937
Batticaloa_South-BA0027-B_B,BA0027,20438,41,4G,LTE FDD,FDD900,5232169
Ivy_Park-CM1464-B_B,CM1464,25139,41,4G,LTE FDD,FDD900,6435625
Thulana_Horowpathana-AN0017-B_B,AN0017,21862,41,4G,LTE FDD,FDD900,5596713
Poovarasanthivu-TR0197-B_B,TR0197,27106,41,4G,LTE FDD,FDD900,6939177
Kaldemulla_East-CM0975-B_B,CM0975,24037,41,4G,LTE FDD,FDD900,6153513
Karambe-PU0102-B_B,PU0102,24120,41,4G,LTE FDD,FDD900,6174761
Bamunukotuwa-KU0102-B_B,KU0102,22558,41,4G,LTE FDD,FDD900,5774889
Akkarapanaha-GM0444-B_B,GM0444,20728,41,4G,LTE FDD,FDD900,5306409
Iratperiyakulam-VA0072-B_B,VA0072,23022,41,4G,LTE FDD,FDD900,5893673
Maho_North-KU0069-B_B,KU0069,23011,41,4G,LTE FDD,FDD900,5890857
Pandulagama-AN0020-B_B,AN0020,21449,41,4G,LTE FDD,FDD900,5490985
Galgamuwa_South-KU0548-B_B,KU0548,25304,41,4G,LTE FDD,FDD900,6477865
Mahawanawela-AM0196-B_B,AM0196,24705,41,4G,LTE FDD,FDD900,6324521
Tokyo_Cement_Trinco-TR0155-B_B,TR0155,24590,41,4G,LTE FDD,FDD900,6295081
Mattakkuliya_North-CM0062-B_B,CM0062,20455,41,4G,LTE FDD,FDD900,5236521
New_Kettaram_Rd_East-CM1053-B_B,CM1053,22696,41,4G,LTE FDD,FDD900,5810217
Dalukgolla-KU0184-B_B,KU0184,22652,41,4G,LTE FDD,FDD900,5798953
Padiyathalawa_Town-AM0218-B_B,AM0218,25631,41,4G,LTE FDD,FDD900,6561577
Valvetithurai_South-JA0110-B_B,JA0110,23417,41,4G,LTE FDD,FDD900,5994793
Wennappuwa-PU0013-B_B,PU0013,20387,41,4G,LTE FDD,FDD900,5219113
Nalladarankattuwa-PU0219-B_B,PU0219,24838,41,4G,LTE FDD,FDD900,6358569
Ambatale-CM0182-B_B,CM0182,21467,41,4G,LTE FDD,FDD900,5495593
Kandarodai-JA0090-B_B,JA0090,22654,41,4G,LTE FDD,FDD900,5799465
Punewa-AN0029-B_B,AN0029,23073,41,4G,LTE FDD,FDD900,5906729
Veppankulam-MA0035-B_B,MA0035,23662,41,4G,LTE FDD,FDD900,6057513
Kiralogama-AN0113-B_B,AN0113,22633,41,4G,LTE FDD,FDD900,5794089
Sandilipay_South-JA0116-B_B,JA0116,23113,41,4G,LTE FDD,FDD900,5916969
Saliyawewa-PU0074-B_B,PU0074,23159,41,4G,LTE FDD,FDD900,5928745
Mirihanpitigama-KU0545-B_B,KU0545,25474,41,4G,LTE FDD,FDD900,6521385
Negombo_North_Reloc-GM0924-B_B,GM0924,24626,41,4G,LTE FDD,FDD900,6304297
Lake_Drive_Reloc-CM1516-B_B,CM1516,23997,41,4G,LTE FDD,FDD900,6143273
Yanthanpalawa-KU0265-B_C,KU0265,20810,41,4G,LTE FDD,FDD900,5327401
Thambiligasmulla-GM0213-B_B,GM0213,20711,41,4G,LTE FDD,FDD900,5302057
Perakumpura-KU0332-B_B,KU0332,25217,41,4G,LTE FDD,FDD900,6455593
Gomugomuwa-KU0386-B_B,KU0386,24770,41,4G,LTE FDD,FDD900,6341161
Kirimetiyawa-KU0109-B_B,KU0109,23493,41,4G,LTE FDD,FDD900,6014249
Walahawiddawewa-AN0213-B_B,AN0213,24403,41,4G,LTE FDD,FDD900,6247209
Kossinna-GM0129-B_B,GM0129,20689,41,4G,LTE FDD,FDD900,5296425
Henannegala-AM0153-B_B,AM0153,25405,41,4G,LTE FDD,FDD900,6503721
Girithale-PO0001-B_B,PO0001,21714,41,4G,LTE FDD,FDD900,5558825
Torrington_Av-CM1431-B_B,CM1431,24230,41,4G,LTE FDD,FDD900,6202921
Bemmulla-GM0121-B_B,GM0121,20684,41,4G,LTE FDD,FDD900,5295145
Aluthoya-PO0018-B_B,PO0018,22636,41,4G,LTE FDD,FDD900,5794857
Nelumpathgama-KU0542-B_B,KU0542,25473,41,4G,LTE FDD,FDD900,6521129
Alubogahalanda-CM0550-B_B,CM0550,20572,41,4G,LTE FDD,FDD900,5266473
Angulana-CM0492-B_C,CM0492,20568,41,4G,LTE FDD,FDD900,5265449
Negombo_SLT-GM0038-B_B,GM0038,20143,41,4G,LTE FDD,FDD900,5156649
Munamaldeniya_North-KU0425-B_B,KU0425,24449,41,4G,LTE FDD,FDD900,6258985
Periyakadu_Nelawa-KU0602-B_B,KU0602,25802,41,4G,LTE FDD,FDD900,6605353
Kadirana_North-CM1681-B_B,CM1681,24266,41,4G,LTE FDD,FDD900,6212137
Nagollagama-KU0114-B_B,KU0114,23628,41,4G,LTE FDD,FDD900,6048809
Arangala-CM0236-B_B,CM0236,20491,41,4G,LTE FDD,FDD900,5245737
Mahabulankulama-AN0036-B_B,AN0036,22941,41,4G,LTE FDD,FDD900,5872937
Mancholai-MU0101-B_B,MU0101,25638,41,4G,LTE FDD,FDD900,6563369
Halmillewa_Junction-KU0485-B_B,KU0485,24667,41,4G,LTE FDD,FDD900,6314793
Ranorewa-AN0095-B_B,AN0095,22644,41,4G,LTE FDD,FDD900,5796905
Kandana_North_East-GM0875-B_B,GM0875,23919,41,4G,LTE FDD,FDD900,6123305
Wilpattu-AN0152-B_B,AN0152,22610,41,4G,LTE FDD,FDD900,5788201
Udayarkattu_South-MU0105-B_B,MU0105,25776,41,4G,LTE FDD,FDD900,6598697
Ja_Ela-GM0018-B_B,GM0018,20193,41,4G,LTE FDD,FDD900,5169449
Thihawa-KU0269-B_B,KU0269,25117,41,4G,LTE FDD,FDD900,6429993
Weuda_East-KU0259-B_B,KU0259,23185,41,4G,LTE FDD,FDD900,5935401
Valachchena_North-BA0041-B_B,BA0041,24586,41,4G,LTE FDD,FDD900,6294057
Udammita-GM0196-B_B,GM0196,22503,41,4G,LTE FDD,FDD900,5760809
Liyanagemulla_East-GM0689-B_B,GM0689,24119,41,4G,LTE FDD,FDD900,6174505
Kotavehera_North-KU0510-B_B,KU0510,25215,41,4G,LTE FDD,FDD900,6455081
Putuvilankulam_North-VA0112-B_B,VA0112,25860,41,4G,LTE FDD,FDD900,6620201
Thalawathugoda_West-CM0527-B_B,CM0527,24147,41,4G,LTE FDD,FDD900,6181673
Pilakatumulla-PU0093-B_B,PU0093,22722,41,4G,LTE FDD,FDD900,5816873
Thalawaththegedara-KU0539-B_B,KU0539,25770,41,4G,LTE FDD,FDD900,6597161
Ramanathapuram_South-MU0057-B_B,MU0057,23647,41,4G,LTE FDD,FDD900,6053673
Gehan_Rd-CM1784-B_B,CM1784,24326,41,4G,LTE FDD,FDD900,6227497
Arawwala_East-CM1748-B_B,CM1748,26519,41,4G,LTE FDD,FDD900,6788905
Minuwangete-KU0067-B_B,KU0067,23490,41,4G,LTE FDD,FDD900,6013481
Anna_Nagar-TR0159-B_B,TR0159,24849,41,4G,LTE FDD,FDD900,6361385
Fredrica_Rd-CM1407-B_B,CM1407,24140,41,4G,LTE FDD,FDD900,6179881
Galgamuwa_West-KU0355-B_B,KU0355,23570,41,4G,LTE FDD,FDD900,6033961
Ethungahakotuwa-KU0104-B_B,KU0104,23482,41,4G,LTE FDD,FDD900,6011433
Mawathagama_Zone-KU0528-B_B,KU0528,24215,41,4G,LTE FDD,FDD900,6199081
Paragahakele_East-AM0219-B_B,AM0219,25479,41,4G,LTE FDD,FDD900,6522665
Peliyagoda_East-GM0280-B_B,GM0280,20715,41,4G,LTE FDD,FDD900,5303081
Iratperiyakulam_South-AN0226-B_B,AN0226,23187,41,4G,LTE FDD,FDD900,5935913
Worapola-AM0224-B_B,AM0224,26143,41,4G,LTE FDD,FDD900,6692649
Peniketiyawa-TR0053-B_B,TR0053,23132,41,4G,LTE FDD,FDD900,5921833
Horahena-CM0360-B_B,CM0360,21484,41,4G,LTE FDD,FDD900,5499945
Mudugala-AM0141-B_B,AM0141,25489,41,4G,LTE FDD,FDD900,6525225
Mihinthale_South-AN0089-B_B,AN0089,21889,41,4G,LTE FDD,FDD900,5603625
Mugunuwatawana-PU0014-B_B,PU0014,22564,41,4G,LTE FDD,FDD900,5776425
Kebithigollewa-AN0047-B_B,AN0047,23431,41,4G,LTE FDD,FDD900,5998377
Kaldemulla_West-CM1581-B_B,CM1581,24622,41,4G,LTE FDD,FDD900,6303273
Pannipitiya-CM0087-B_B,CM0087,20232,41,4G,LTE FDD,FDD900,5179433
Ethawa-KU0468-B_B,KU0468,26169,41,4G,LTE FDD,FDD900,6699305
Vauxhal_St_Suth_Relc-CM0754-B_B,CM0754,20117,41,4G,LTE FDD,FDD900,5149993
Kuda_Kalattewa-AN0062-B_B,AN0062,22942,41,4G,LTE FDD,FDD900,5873193
Hammillewa-AN0039-B_B,AN0039,22642,41,4G,LTE FDD,FDD900,5796393
Madu_South-MA0037-B_B,MA0037,23615,41,4G,LTE FDD,FDD900,6045481
Thalawila_Church-PU0133-B_B,PU0133,24477,41,4G,LTE FDD,FDD900,6266153
Wanamandawa-KU0414-B_B,KU0414,26278,41,4G,LTE FDD,FDD900,6727209
Gemunupura_North-AN0282-B_B,AN0282,26468,41,4G,LTE FDD,FDD900,6775849
Mihinthale-AN0026-B_B,AN0026,22513,41,4G,LTE FDD,FDD900,5763369
Neerveli-JA0166-B_B,JA0166,27056,41,4G,LTE FDD,FDD900,6926377
10th_Lane-CM1309-B_B,CM1309,24009,41,4G,LTE FDD,FDD900,6146345
Nagarapura-PO0083-B_B,PO0083,23457,41,4G,LTE FDD,FDD900,6005033
Meegalewa-KU0243-B_B,KU0243,22724,41,4G,LTE FDD,FDD900,5817385
Urumpirai-JA0041-B_B,JA0041,20756,41,4G,LTE FDD,FDD900,5313577
Hiriwadunna-AN0265-B_B,AN0265,24563,41,4G,LTE FDD,FDD900,6288169
Dekatana_East-GM0469-B_B,GM0469,22583,41,4G,LTE FDD,FDD900,5781289
Ratmalana_Airport-CM0099-B_B,CM0099,20464,41,4G,LTE FDD,FDD900,5238825
Kattamurichchana-AN0082-B_B,AN0082,21951,41,4G,LTE FDD,FDD900,5619497
Galmuguruwa-PU0115-B_B,PU0115,24038,41,4G,LTE FDD,FDD900,6153769
Mirigama_East-GM0411-B_B,GM0411,22754,41,4G,LTE FDD,FDD900,5825065
Gallodai-AM0171-B_B,AM0171,24408,41,4G,LTE FDD,FDD900,6248489
Arachchikattuwa-PU0002-B_B,PU0002,22674,41,4G,LTE FDD,FDD900,5804585
Varani-JA0026-B_B,JA0026,23004,41,4G,LTE FDD,FDD900,5889065
Aliyakada-AN0249-B_B,AN0249,24406,41,4G,LTE FDD,FDD900,6247977
Sri_Jayawardanapura_Mw-CM1215-B_B,CM1215,22732,41,4G,LTE FDD,FDD900,5819433
Palliyagodella-PO0129-B_B,PO0129,23122,41,4G,LTE FDD,FDD900,5919273
Kanagarayankulam-VA0024-B_B,VA0024,22569,41,4G,LTE FDD,FDD900,5777705
Kanadara_Katukeliyawa-AN0229-B_B,AN0229,24103,41,4G,LTE FDD,FDD900,6170409
Vanagamuwa-AM0134-B_B,AM0134,23067,41,4G,LTE FDD,FDD900,5905193
Rambewa-AN0030-B_B,AN0030,21450,41,4G,LTE FDD,FDD900,5491241
Neluhinna-AN0250-B_B,AN0250,25363,41,4G,LTE FDD,FDD900,6492969
Etawiragollewa-AN0168-B_B,AN0168,21983,41,4G,LTE FDD,FDD900,5627689
Palugamuwa-KU0351-B_B,KU0351,24638,41,4G,LTE FDD,FDD900,6307369
Kottawa_North-CM0363-B_B,CM0363,21485,41,4G,LTE FDD,FDD900,5500201
Port_Access_Rd-CM0312-B_B,CM0312,21475,41,4G,LTE FDD,FDD900,5497641
Metikotuwa-PU0121-B_B,PU0121,21752,41,4G,LTE FDD,FDD900,5568553
Old_Moor_St_South-CM1062-B_B,CM1062,21566,41,4G,LTE FDD,FDD900,5520937
Namalgama-VA0069-B_B,VA0069,24061,41,4G,LTE FDD,FDD900,6159657
Daluwakotuwa_Junc-GM0766-B_B,GM0766,24174,41,4G,LTE FDD,FDD900,6188585
Aliyamalagala-AN0141-B_B,AN0141,23079,41,4G,LTE FDD,FDD900,5908265
Udakakulawala-KU0467-B_B,KU0467,26020,41,4G,LTE FDD,FDD900,6661161
Palleyaya-KU0412-B_B,KU0412,24382,41,4G,LTE FDD,FDD900,6241833
Heenetikumbura-CM0438-B_B,CM0438,20551,41,4G,LTE FDD,FDD900,5261097
Malabe_South-CM0424-B_B,CM0424,20150,41,4G,LTE FDD,FDD900,5158441
Katana_Kandawala-GM0080-B_B,GM0080,20668,41,4G,LTE FDD,FDD900,5291049
Kochchikade-GM0030-B_B,GM0030,20644,41,4G,LTE FDD,FDD900,5284905
Pettah-CM0161-B_B,CM0161,20068,41,4G,LTE FDD,FDD900,5137449
Irakkamam_Town_Reloc-AM0206-B_B,AM0206,25453,41,4G,LTE FDD,FDD900,6516009
Narammala_Town-KU0146-B_B,KU0146,21686,41,4G,LTE FDD,FDD900,5551657
Nayaru-MU0058-B_B,MU0058,23276,41,4G,LTE FDD,FDD900,5958697
Buck_Rd-CM0186-B_B,CM0186,21468,41,4G,LTE FDD,FDD900,5495849
Naranwala_South-GM0589-B_B,GM0589,25762,41,4G,LTE FDD,FDD900,6595113
Uduppiddy-JA0050-B_B,JA0050,22668,41,4G,LTE FDD,FDD900,5803049
Pansiyagama_West-KU0346-B_B,KU0346,25358,41,4G,LTE FDD,FDD900,6491689
Sudharmarama-CM0318-B_B,CM0318,20321,41,4G,LTE FDD,FDD900,5202217
Anuradhapura_Old_Twn-AN0144-B_B,AN0144,21453,41,4G,LTE FDD,FDD900,5492009
Weligampura-PO0100-B_B,PO0100,24405,41,4G,LTE FDD,FDD900,6247721
Mahimpitiya-KU0637-B_B,KU0637,26257,41,4G,LTE FDD,FDD900,6721833
Arantalawa-AM0032-B_B,AM0032,23540,41,4G,LTE FDD,FDD900,6026281
Kandulawa-KU0576-B_B,KU0576,25784,41,4G,LTE FDD,FDD900,6600745
Harasgala-AM0069-B_B,AM0069,23484,41,4G,LTE FDD,FDD900,6011945
Havelock_Reloc-CM1504-B_B,CM1504,23994,41,4G,LTE FDD,FDD900,6142505
Koolavadi-BA0096-B_B,BA0096,24784,41,4G,LTE FDD,FDD900,6344745
Rathmalgahawewa-AN0048-B_B,AN0048,22621,41,4G,LTE FDD,FDD900,5791017
Kuliyapitiya_South-KU0424-B_B,KU0424,24383,41,4G,LTE FDD,FDD900,6242089
Ranala-CM0098-B_B,CM0098,20463,41,4G,LTE FDD,FDD900,5238569
Nelunwewa-MU0046-B_B,MU0046,23504,41,4G,LTE FDD,FDD900,6017065
Rathmale-AN0041-B_B,AN0041,21872,41,4G,LTE FDD,FDD900,5599273
Kirula_Railway_Station-CM1960-B_B,CM1960,24199,41,4G,LTE FDD,FDD900,6194985
Bulanawewa-MT0183-B_B,MT0183,26171,41,4G,LTE FDD,FDD900,6699817
Hinguruwewa-AN0455-B_B,AN0455,27543,41,4G,LTE FDD,FDD900,7051049
Palugolla-KU0334-B_B,KU0334,23638,41,4G,LTE FDD,FDD900,6051369
Kottapitiya-PO0028-B_B,PO0028,23607,41,4G,LTE FDD,FDD900,6043433
Ellewewa-PO0059-B_B,PO0059,23686,41,4G,LTE FDD,FDD900,6063657
Dambulla_Town-MT0050-B_B,MT0050,21705,41,4G,LTE FDD,FDD900,5556521
Sagara_Rd-CM0377-B_B,CM0377,20532,41,4G,LTE FDD,FDD900,5256233
Muriyakadawala-AN0018-B_B,AN0018,23627,41,4G,LTE FDD,FDD900,6048553
Ampara_North-AM0035-B_B,AM0035,21443,41,4G,LTE FDD,FDD900,5489449
Sucharithagama-AN0078-B_B,AN0078,23070,41,4G,LTE FDD,FDD900,5905961
Punani_East-BA0142-B_B,BA0142,26012,41,4G,LTE FDD,FDD900,6659113
Chulipuram-JA0148-B_B,JA0148,22981,41,4G,LTE FDD,FDD900,5883177
Nawala_School_Lane-CM0934-B_B,CM0934,20329,41,4G,LTE FDD,FDD900,5204265
Parana_Medawachchiya-TR0068-B_B,TR0068,23502,41,4G,LTE FDD,FDD900,6016553
Anaolondewa-AN0218-B_B,AN0218,24789,41,4G,LTE FDD,FDD900,6346025
Ambanganga-PO0126-B_B,PO0126,23423,41,4G,LTE FDD,FDD900,5996329
Jayantha_Weerasek_Mw-CM0274-B_B,CM0274,20504,41,4G,LTE FDD,FDD900,5249065
Keenadeniya-GM0189-B_B,GM0189,21598,41,4G,LTE FDD,FDD900,5529129
Kokuwil_Town-JA0020-B_B,JA0020,23432,41,4G,LTE FDD,FDD900,5998633
